state,district,disease,no_of_cases,deaths,start_of_outbreak,date_of_reporting,status,action
Tamil Nadu,Thanjavur,Chickenpox,05,0.0,03-05-22,04-05-22,Under Control,"hygiene and sanitation. Cases reported from Village Ward No-4, HSC Sholapuram TP, PHC Shpapuram, Block Kumbakonam, District Thanjavur. Cases presented with fever and vesicular rash. District RRT investigated the outbreak and house to house survey was conducted and isolation of cases was done. Affected houses were also disinfected and health education was given. Cases were reported from Village –"
Tamil Nadu,Thanjavur,Chickenpox,08,0.0,03-05-22,04-05-22,Completed,"Karuppamudaliyarkottai (Kamatchi amman kovil street, Subcenter – Karuppamudaliyarkottai, District Thanjavur. Cases presented with fever with vesicular rashes. Two water samples and three blood samples were sent to DPHL Thanjavur. Result awaited. District RRT investigated the outbreak. Symptomatic treatment was given to all cases. Door to Door surveillance was done and disinfection activities were carried out. Health education was imparted regarding importance of personal hygiene."
Tamil Nadu,Thiruvannamalai,Food Poisoning,18,0.0,03-05-22,04-05-22,Completed,"Cases were reported from Village – Malayampattu, district Thiruvannamalai. Cases presented with loose stools, abdominal pain and fever. Three water samples were sent to DPHL, Thiruvannamalai and were found unfit for drinking due to presence of coliform organisms. One food sample was sent to DPHL, Thiruvannamalai Kilpennathur and showed no growth. Six stool samples were sent to DPHL Thiruvannamalai Kilpennathur and were found negative for Solmonella, Shigella, and Vibrio cholera. District RRT investigated the outbreak. Cases were field workers who had apparently consumed fruit juices from a nearby shop. Symptomatic treatment was given to all cases. Health education was given regarding importance of properly cooked food, food"
Tamil Nadu,Thiruvannamalai,Food Poisoning,18,0.0,03-05-22,04-05-22,Under Surveillance,"hygiene and sanitation. Cases reported from Village Malayampattu, HSC Mullipattu, PHC Malayampattu, Block Thacthur, District Thiruvannamalai. Cases presented with fever, loose stools, and vomiting. One food, three water, and six stool samples were collected and sent to DPHL Thiruvannamalai Kilpennathur. All the water samples showed presence of coliforms. Food and stool samples did not show presence of any pathogenic organisms. District RRT investigated the outbreak and overhead tank chlorination was done. All cases were treated symptomatically and health education was given on the importance of safe drinking water and hand hygiene."
Tamil Nadu,Vellore,Acute Diarrheal Disease,15,0.0,07-05-22,07-05-22,Under Surveillance,"Cases reported from Village VIT Men’s Hostel, HSC Old Katpadi, PHC Pallikuppam, Block Vellore Corporation, District Vellore. Cases presented with loose stools, abdominal pain, and vomiting. Four water samples were collected and sent to DPHL Walajah Vellore for bacteriological analysis and all of them were found to be non-potable. District RRT investigated the outbreak. All cases were given symptomatic treatment and health education was given on the importance of safe drinking water and sanitation."
Uttarakhand,Almora,Measles,08,0.0,02-05-22,08-05-22,Under Surveillance,"Cases reported from Village Sakmyariu, PO Dalokit, Block Bhasisiyacheena, District Almora. Cases presented with fever and rash. Five blood samples were collected and sent to GMC Haldwani for Measles IgM ELISA and one out of the five samples tested positive for measles. Seven out of eight children were vaccinated for Measles. Immunization status of one case is unknown. District RRT investigated the outbreak and all cases were treated symptomatically. Health education was given on the importance of vaccination."
Uttarakhand,Almora,Measles,08,0.0,02-05-22,03-05-22,Completed,"Cases reported from Village Saknyari, PO Nagarkhan, PHC Barechhina, Block Bhainsiachhana, District Almora. Cases presented with fever and rashes. District RRT investigated the outbreak. Five blood samples were sent for lab analysis to GMC Haldwani, out of which one sample was found positive for Measles by IgM ELISA. All the five cases were vaccinated by MR vaccine. District RRT investigated the outbreak and all cases were treated symptomatically. Health education was given on the importance of vaccination."
Uttar Pradesh,Fatehpur,Chickenpox,03,0.0,06-05-22,06-05-22,Completed,"Cases reported from Village Janikpur, District Fatehpur. Cases presented with fever & rashes. Three blood samples were sent for lab analysis and one was found positive for Varicella Zoster virus by IgM ELISA. District RRT investigated the outbreak. Symptomatic treatment was given to all cases. Door to Door surveillance was done and disinfection activities were carried out. Health education was imparted regarding importance of personal hygiene."
West Bengal,Paschim Medinipur,Food Poisoning,253,0.0,02-05-22,02-05-22,Under Surveillance,"Cases reported from Village/PO Kiyamacha, SSK Kiyamacha, GP Gohaldanga, Block Garhbeta, District Paschim Medinipur. Cases presented with loose stools, abdominal pain, and vomiting. Two rectal swabs were collected and sent to MMCH, Result awaited. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment and health education was given on the importance of safe drinking water and sanitation."
West Bengal,South 24 Parganas,Food Poisoning,195,0.0,05-05-22,10-05-22,Under Surveillance,"Cases reported from Village Shyamnagar (Mondal Para), SC Shyamnagar, GP Deulbari, Block Kultali, District South 24 Parganas. Cases presented with loose stools, abdominal pain, and vomiting. Five food samples were collected and sent to IPGMER. None of the samples showed presence of any pathogenic organism. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment and health education was given on the importance of safe drinking water and hand hygiene."
Jharkhand,DISEASE OUTBREAKS OF PREVIOUS WEEKS REPORTED LATE East Singhbhum,Malaria,37,1.0,21-04-,22 Completed,"Cases reported Bankisole, presented samples were sent to CHC Dumaria, East Singhbhum for lab analysis, out of which 37 were found positive for Plasmodium investigated the outbreak. done. The deceased case was a 4 year old male. education control measures.","from Village- Hathnabera, Sub Center- CHC Dumaria, district- East Singhbhum. Cases with severe weakness and fever. 201 blood falciparum by RDK. District RRT House to house fever survey Health was given regarding importance of vector"
Kerala,Kottayam,Food Poisoning,13,0.0,22-03-,Under 22 Surveillance,"Cases reported Parathodu, C/O Surendram, Pambadath House, Parathodu, Kottayam, District Kottayam. Cases presented with loose stools and vomiting. Water samples and stool samples were collected and sent RRT investigated symptomatically treated and ORS sachets were distributed. Health education was given on the importance of safe drinking water and hand hygiene.","from CHC Erumeli, Ward-5, PHC for lab analysis. Result awaited. District the outbreak. All cases were"
Punjab,Kapurthala,Acute Diarrheal Disease,11,0.0,25-04-,22 Completed,"Cases were Phagwara) presented with loose stools and abdominal pain. Four water samples were collected and sent for lab analysis to DPHL, Kapurthala. bacteriological contamination. District RRT investigated the outbreak. cases. Health e properly cooked food, food hygiene and sanitation.","reported from Village Satnampura (Urban Block Phagwara, DH Phagwara. Cases Out of these two water samples showed Symptomatic treatment was given to all ducation was given regarding importance of"
Arunachal Pradesh,West Siang,Food Poisoning,03,0.0,09-05-2022,13-05-2022,Under Control,"Cases reported from Karpu Kendra Vidyalaya, Bogdo Colony, Aalo, District – West Siang. Cases presented with loose stools and vomiting. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment and ORS sachets were distributed. Health education was given on the importance of safe drinking water and hand hygiene. Cases reported from Village/HWC Soru Radhaati,"
Assam,Nagaon,Leptospirosis,02,0.0,07-05-22,09-05-22,Under Control,"BPHC Dagaon, District Nagaon. Case presented with fever, malaise, chills and vomiting. Three Serum samples were collected and sent to DPHL, Nagaon. For bacteriological analysis. One serum sample out of three samples was found positive for Leptospira by IgM ELISA. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment Health education was given on the importance of safe drinking water"
Bihar,Supaul,Food Poisoning,23,0.0,10-05-22,14-05-22,Under Control,"and hand hygiene. Cases reported from village Rajwara panchayat, SC Chhatapur, District Supaul Cases presented with vomiting and abdominal pain. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic management. Health education given on the importance of safe drinking water and hand hygiene."
